P_Pos, P_Vel, Altitude, Altitude_Baro, Pressure, Acc_X, Acc_Y, Acc_Z, Latitude, Longitude, Altitude_GPS, LOCK, Satellites
1.37,0.18,-0.300346,-0.300346,1015.898743,-0.076082,0.016587,-0.083391,49.247730,-123.230721,52.400002,LOCKED,5
1.36,0.17,-0.228828,-0.228828,1015.890137,-0.038378,-0.003319,-0.060141,49.247730,-123.230721,52.400002,LOCKED,5
1.36,0.16,-0.228828,-0.228828,1015.890137,-0.013851,-0.035927,-0.043851,49.247730,-123.230721,52.400002,LOCKED,5
1.36,0.16,-0.189262,-0.189262,1015.885315,0.011845,-0.025659,-0.012833,49.247730,-123.230721,52.400002,LOCKED,5
1.35,0.17,-0.189262,-0.189262,1015.885315,0.014120,0.009610,0.067206,49.247730,-123.230721,52.400002,LOCKED,5
1.35,0.20,-0.155273,-0.155273,1015.881226,-0.015409,0.019987,0.177743,49.247730,-123.230721,52.400002,LOCKED,5
1.35,0.23,-0.155273,-0.155273,1015.881226,-0.034458,0.064344,0.177932,49.247730,-123.230721,52.400002,LOCKED,5
1.35,0.25,-0.096947,-0.096947,1015.874207,-0.021889,0.077488,0.115384,49.247730,-123.230721,52.400002,LOCKED,5
1.34,0.26,-0.096947,-0.096947,1015.874207,0.019452,0.092913,0.055312,49.247730,-123.230721,52.400002,LOCKED,5
1.34,0.27,-0.122810,-0.122810,1015.877319,0.050692,0.177007,0.055232,49.247730,-123.230721,52.400002,LOCKED,5
1.34,0.29,-0.122810,-0.122810,1015.877319,0.036832,0.200185,0.126780,49.247730,-123.230721,52.400002,LOCKED,5
1.34,0.32,-0.150208,-0.150208,1015.880615,0.020746,0.211784,0.174077,49.247730,-123.230721,52.400002,LOCKED,5
1.34,0.35,-0.150208,-0.150208,1015.880615,0.057205,0.163903,0.149381,49.247730,-123.230721,52.400002,LOCKED,5
1.34,0.37,-0.163391,-0.163391,1015.882202,0.084857,0.102485,0.110191,49.247730,-123.230721,52.400002,LOCKED,5
1.34,0.37,-0.163391,-0.163391,1015.882202,0.076923,0.092040,0.044407,49.247730,-123.230721,52.400002,LOCKED,5
1.34,0.37,-0.228828,-0.228828,1015.882202,0.064778,0.066804,-0.036572,49.247730,-123.230721,52.200001,LOCKED,5
1.34,0.35,-0.228828,-0.228828,1015.890137,0.020903,0.060035,-0.110594,49.247730,-123.230721,52.200001,LOCKED,5
1.34,0.32,-0.228828,-0.228828,1015.890137,0.005811,0.069610,-0.162817,49.247730,-123.230721,52.200001,LOCKED,5
1.34,0.30,-0.256218,-0.256218,1015.893433,0.022542,0.050557,-0.103923,49.247730,-123.230721,52.200001,LOCKED,5
1.34,0.30,-0.295776,-0.295776,1015.898193,0.042190,0.043829,-0.002836,49.247730,-123.230721,52.200001,LOCKED,5
1.34,0.31,-0.295776,-0.295776,1015.898193,0.030788,0.030882,0.051055,49.247730,-123.230721,52.200001,LOCKED,5
1.34,0.31,-0.295776,-0.295776,1015.898193,0.001665,0.035834,0.031681,49.247730,-123.230721,52.200001,LOCKED,5
1.34,0.30,-0.152740,-0.152740,1015.880920,-0.016479,0.042303,-0.065088,49.247730,-123.230721,52.200001,LOCKED,5
1.34,0.27,-0.152740,-0.152740,1015.880920,-0.043280,0.036842,-0.142388,49.247730,-123.230721,52.200001,LOCKED,5
1.33,0.24,-0.291214,-0.291214,1015.897644,-0.054764,0.019094,-0.170955,49.247730,-123.230721,52.200001,LOCKED,5
1.33,0.21,-0.291214,-0.291214,1015.897644,-0.006312,-0.033424,-0.152177,49.247730,-123.230721,52.200001,LOCKED,5
1.33,0.19,-0.304405,-0.304405,1015.899231,0.011396,-0.026592,-0.131333,49.247730,-123.230721,52.200001,LOCKED,5
1.32,0.17,-0.304405,-0.304405,1015.899231,0.036291,-0.036973,-0.088826,49.247730,-123.230721,52.200001,LOCKED,5
1.32,0.16,-0.304405,-0.304405,1015.899231,0.004614,-0.013129,-0.071886,49.247730,-123.230721,52.200001,LOCKED,5
1.32,0.15,-0.304405,-0.304405,1015.899231,-0.023550,0.032385,-0.053614,49.247730,-123.230721,52.200001,LOCKED,5
1.31,0.14,-0.304405,-0.304405,1015.899231,-0.035825,0.082345,-0.033386,49.247730,-123.230721,52.200001,LOCKED,5
1.31,0.14,-0.304405,-0.304405,1015.899231,-0.000945,0.095076,-0.001569,49.247730,-123.230721,52.200001,LOCKED,5
1.31,0.15,-0.206001,-0.206001,1015.887329,0.045997,0.059211,0.054789,49.247730,-123.230721,52.200001,LOCKED,5
1.30,0.16,-0.206001,-0.206001,1015.887329,0.043386,0.102356,0.065226,49.247730,-123.230721,52.200001,LOCKED,5
1.30,0.17,-0.219185,-0.219185,1015.888977,0.003491,0.143775,0.063074,49.247730,-123.230721,52.200001,LOCKED,5
1.30,0.18,-0.219185,-0.219185,1015.888977,-0.044888,0.096340,0.079486,49.247730,-123.230721,52.200001,LOCKED,5
1.29,0.19,-0.187737,-0.187737,1015.885132,-0.075779,0.065248,0.064418,49.247730,-123.230721,52.200001,LOCKED,5
1.29,0.20,-0.187737,-0.187737,1015.885132,-0.105232,0.159546,0.032068,49.247730,-123.230721,52.200001,LOCKED,5
1.29,0.22,-0.153755,-0.153755,1015.881042,-0.095880,0.216331,0.108096,49.247730,-123.230721,52.200001,LOCKED,5
1.29,0.27,-0.153755,-0.153755,1015.881042,-0.038505,0.179738,0.276693,49.247730,-123.230721,52.200001,LOCKED,5
1.29,0.33,-0.082741,-0.082741,1015.872498,0.010113,0.135747,0.331600,49.247730,-123.230721,52.200001,LOCKED,5
1.29,0.37,-0.082741,-0.082741,1015.872498,-0.005006,0.102540,0.226253,49.247730,-123.230721,52.200001,LOCKED,5
1.29,0.38,-0.082741,-0.082741,1015.872498,-0.028217,0.073714,0.058460,49.247730,-123.230721,52.200001,LOCKED,5
1.29,0.37,-0.082741,-0.082741,1015.872498,-0.053593,0.068544,-0.031539,49.247730,-123.230721,52.200001,LOCKED,5
1.29,0.36,-0.180130,-0.180130,1015.884216,-0.020178,0.091982,-0.043592,49.247730,-123.230721,52.200001,LOCKED,5
1.29,0.36,-0.180130,-0.180130,1015.884216,-0.002925,0.141831,0.001536,49.247730,-123.230721,52.200001,LOCKED,5
1.29,0.37,-0.149193,-0.149193,1015.880493,-0.014585,0.161289,0.032227,49.247730,-123.230721,52.200001,LOCKED,5
1.29,0.37,-0.149193,-0.149193,1015.880493,-0.020213,0.126144,0.031167,49.247730,-123.230721,52.200001,LOCKED,5
1.29,0.36,-0.136002,-0.136002,1015.878906,-0.020155,0.066625,-0.031693,49.247730,-123.230721,52.200001,LOCKED,5
1.29,0.34,-0.136002,-0.136002,1015.878906,-0.041054,0.040116,-0.122130,49.247730,-123.230721,52.200001,LOCKED,5
1.29,0.31,-0.180130,-0.180130,1015.884216,-0.045586,0.008603,-0.175627,49.247730,-123.230721,52.200001,LOCKED,5
1.29,0.28,-0.180130,-0.180130,1015.884216,-0.039942,-0.025927,-0.182315,49.247730,-123.230736,52.200001,LOCKED,5
1.29,0.25,-0.180130,-0.180130,1015.884216,-0.046182,-0.019098,-0.150995,49.247730,-123.230736,52.200001,LOCKED,5
1.29,0.22,-0.180130,-0.180130,1015.884216,-0.035908,-0.003518,-0.130190,49.247730,-123.230736,52.200001,LOCKED,5
1.29,0.21,-0.180130,-0.180130,1015.884216,-0.021665,0.004233,-0.090945,49.247730,-123.230736,52.200001,LOCKED,5
1.28,0.20,-0.180130,-0.180130,1015.884216,-0.021718,0.006299,-0.058989,49.247730,-123.230736,52.200001,LOCKED,5
1.28,0.18,-0.267372,-0.267372,1015.894775,-0.032426,0.034971,-0.061121,49.247730,-123.230736,52.200001,LOCKED,5
1.28,0.18,-0.267372,-0.267372,1015.894775,-0.018989,0.025256,-0.042154,49.247730,-123.230736,52.200001,LOCKED,5
1.28,0.17,-0.207016,-0.207016,1015.887451,0.014935,0.031477,-0.030638,49.247730,-123.230736,52.200001,LOCKED,5
1.27,0.17,-0.207016,-0.207016,1015.887451,0.024905,0.007635,-0.013394,49.247730,-123.230736,52.200001,LOCKED,5
1.27,0.17,-0.207016,-0.207016,1015.887451,0.016713,0.004407,0.022028,49.247730,-123.230736,52.200001,LOCKED,5
1.27,0.18,-0.207016,-0.207016,1015.887451,-0.005358,0.028022,0.057372,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.20,-0.082741,-0.082741,1015.872498,-0.007009,0.080520,0.093441,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.22,-0.082741,-0.082741,1015.872498,-0.015100,0.086616,0.134703,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.24,-0.068542,-0.068542,1015.870789,0.031215,0.099307,0.121814,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.25,-0.068542,-0.068542,1015.870789,0.041266,0.169043,0.055482,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.26,-0.011223,-0.011223,1015.863831,-0.000488,0.260344,0.041083,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.27,-0.011223,-0.011223,1015.863831,-0.003217,0.295391,0.063108,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.29,-0.037086,-0.037086,1015.867004,0.065107,0.238867,0.102376,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.30,-0.037086,-0.037086,1015.867004,0.089307,0.181846,0.110616,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.32,-0.077667,-0.077667,1015.871887,0.079499,0.137300,0.073636,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.31,-0.077667,-0.077667,1015.871887,0.050715,0.111306,-0.026116,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.29,-0.006149,-0.006149,1015.863220,0.004825,0.121057,-0.101611,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.28,-0.006149,-0.006149,1015.863220,0.002696,0.132253,-0.088284,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.28,0.051682,0.051682,1015.856262,0.038319,0.120820,0.018238,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.30,0.051682,0.051682,1015.856262,0.053262,0.089594,0.100890,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.31,-0.006149,-0.006149,1015.863220,0.034822,0.087464,0.081011,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.31,-0.006149,-0.006149,1015.863220,-0.011158,0.092445,-0.000136,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.29,0.139938,0.139938,1015.845642,-0.051525,0.104741,-0.105999,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.26,0.139938,0.139938,1015.845642,-0.075323,0.095379,-0.163741,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.24,0.125732,0.125732,1015.847351,-0.053462,0.073742,-0.130292,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.22,0.125732,0.125732,1015.847351,0.003411,0.024021,-0.062849,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.22,0.125732,0.125732,1015.847351,0.017627,0.026586,-0.033788,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.21,0.125732,0.125732,1015.847351,0.020729,0.046367,-0.032380,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.21,0.157188,0.157188,1015.843506,-0.000773,0.078802,-0.035733,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.20,0.157188,0.157188,1015.843506,-0.034022,0.101428,-0.038229,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.20,0.130806,0.130806,1015.846741,-0.047804,0.121005,-0.009496,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.20,0.130806,0.130806,1015.846741,-0.036210,0.122281,0.008796,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.20,0.162766,0.162766,1015.842834,-0.005672,0.132564,0.031954,49.247730,-123.230736,52.200001,LOCKED,5
1.25,0.21,0.162766,0.162766,1015.842834,0.025972,0.120198,0.053746,49.247730,-123.230736,52.200001,LOCKED,5
1.25,0.22,0.181023,0.181023,1015.840637,0.023040,0.122534,0.052381,49.247730,-123.230736,52.200001,LOCKED,5
1.25,0.23,0.181023,0.181023,1015.840637,-0.001113,0.130524,0.069975,49.247730,-123.230736,52.200001,LOCKED,5
1.25,0.24,0.225159,0.225159,1015.835327,-0.001775,0.118628,0.075279,49.247730,-123.230736,52.200001,LOCKED,5
1.25,0.25,0.225159,0.225159,1015.835327,-0.029247,0.161292,0.054833,49.247730,-123.230736,52.200001,LOCKED,5
1.25,0.26,0.199287,0.199287,1015.838440,-0.036449,0.192782,0.057552,49.247730,-123.230736,52.200001,LOCKED,5
1.25,0.29,0.199287,0.199287,1015.838440,-0.020874,0.200184,0.124064,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.31,0.146027,0.146027,1015.838440,-0.033184,0.192930,0.163314,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.34,0.146027,0.146027,1015.844849,-0.050973,0.182262,0.151848,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.36,0.146027,0.146027,1015.844849,-0.039855,0.109637,0.097323,49.247730,-123.230736,52.200001,LOCKED,5
1.26,0.36,0.075012,0.075012,1015.853455,-0.041779,0.074432,0.011777,49.247730,-123.230743,52.200001,LOCKED,5
1.26,0.35,0.075012,0.075012,1015.853455,-0.042736,0.064188,-0.039930,49.247730,-123.230743,52.200001,LOCKED,5
1.26,0.35,0.075012,0.075012,1015.853455,-0.034715,0.105417,-0.025411,49.247730,-123.230743,52.200001,LOCKED,5
1.26,0.35,0.075012,0.075012,1015.853455,-0.016064,0.150087,0.006688,49.247730,-123.230743,52.200001,LOCKED,5
1.27,0.35,0.159218,0.159218,1015.843262,-0.018042,0.171317,0.012104,49.247730,-123.230743,52.200001,LOCKED,5
1.27,0.35,0.159218,0.159218,1015.843262,-0.026500,0.162082,0.016113,49.247730,-123.230743,52.200001,LOCKED,5
1.27,0.35,0.243927,0.243927,1015.833069,-0.040460,0.139216,0.006859,49.247730,-123.230743,52.200001,LOCKED,5
1.27,0.34,0.243927,0.243927,1015.833069,-0.038177,0.118660,-0.034761,49.247730,-123.230743,52.200001,LOCKED,5
1.27,0.34,0.230232,0.230232,1015.834717,-0.055684,0.094688,-0.039591,49.247730,-123.230743,52.200001,LOCKED,5
1.28,0.33,0.230232,0.230232,1015.834717,-0.045656,0.072627,-0.042055,49.247730,-123.230743,52.200001,LOCKED,5
1.28,0.32,0.132835,0.132835,1015.846497,-0.043458,0.060878,-0.048354,49.247730,-123.230743,52.200001,LOCKED,5
1.28,0.31,0.132835,0.132835,1015.846497,-0.046061,0.069742,-0.056737,49.247730,-123.230743,52.200001,LOCKED,5
1.28,0.30,0.106461,0.106461,1015.849670,-0.057458,0.086034,-0.055790,49.247730,-123.230743,52.200001,LOCKED,5
1.28,0.29,0.106461,0.106461,1015.849670,-0.055841,0.108992,-0.058669,49.247730,-123.230743,52.200001,LOCKED,5
1.28,0.27,0.106461,0.106461,1015.849670,-0.056731,0.115427,-0.071830,49.247730,-123.230743,52.200001,LOCKED,5
1.28,0.26,0.106461,0.106461,1015.849670,-0.062458,0.122526,-0.076789,49.247730,-123.230743,52.200001,LOCKED,5
1.28,0.25,0.190666,0.190666,1015.839478,-0.052201,0.124221,-0.075997,49.247730,-123.230743,52.200001,LOCKED,5
1.28,0.24,0.190666,0.190666,1015.839478,-0.035931,0.117313,-0.048005,49.247730,-123.230743,52.200001,LOCKED,5
1.28,0.24,0.164284,0.164284,1015.842651,-0.010959,0.104480,0.004359,49.247730,-123.230743,52.200001,LOCKED,5
1.28,0.25,0.164284,0.164284,1015.842651,-0.005317,0.099157,0.067594,49.247730,-123.230743,52.200001,LOCKED,5
1.28,0.27,0.137909,0.137909,1015.845886,-0.013953,0.099356,0.116585,49.247730,-123.230743,52.200001,LOCKED,5
1.28,0.29,0.137909,0.137909,1015.845886,-0.015521,0.107942,0.135347,49.247730,-123.230743,52.200001,LOCKED,5
1.28,0.32,0.225159,0.225159,1015.835327,-0.018592,0.124559,0.139072,49.247730,-123.230743,52.200001,LOCKED,5
1.28,0.34,0.225159,0.225159,1015.835327,-0.047735,0.129190,0.109995,49.247730,-123.230743,52.200001,LOCKED,5
1.28,0.35,0.238342,0.238342,1015.833740,-0.061713,0.158534,0.053101,49.247730,-123.230759,52.200001,LOCKED,5
1.29,0.35,0.238342,0.238342,1015.833740,-0.034662,0.162622,0.020059,49.247730,-123.230759,52.200001,LOCKED,5
1.29,0.34,0.124718,0.124718,1015.847473,-0.021238,0.193302,-0.018128,49.247730,-123.230759,52.200001,LOCKED,5
1.29,0.34,0.124718,0.124718,1015.847473,-0.019212,0.207794,-0.018023,49.247730,-123.230759,52.200001,LOCKED,5
1.29,0.34,0.197769,0.197769,1015.838623,-0.025565,0.226166,-0.021202,49.247730,-123.230759,52.200001,LOCKED,5
1.29,0.34,0.197769,0.197769,1015.838623,-0.021392,0.212832,0.015808,49.247730,-123.230759,52.200001,LOCKED,5
1.29,0.34,0.185081,0.185081,1015.840149,-0.013592,0.192708,0.024377,49.247730,-123.230759,52.200001,LOCKED,5
1.30,0.34,0.185081,0.185081,1015.840149,-0.012764,0.152855,-0.005939,49.247730,-123.230759,52.200001,LOCKED,5
1.30,0.33,0.171898,0.171898,1015.841736,0.019337,0.134810,-0.043466,49.247730,-123.230759,52.200001,LOCKED,5
1.30,0.32,0.171898,0.171898,1015.841736,0.025183,0.114076,-0.046959,49.247730,-123.230759,52.200001,LOCKED,5
1.30,0.31,0.185081,0.185081,1015.840149,0.036883,0.107001,-0.057877,49.247730,-123.230759,52.200001,LOCKED,5
1.30,0.31,0.185081,0.185081,1015.840149,0.016613,0.118655,-0.040479,49.247730,-123.230759,52.200001,LOCKED,5
1.30,0.30,0.197769,0.197769,1015.838623,0.008407,0.128087,-0.002902,49.247730,-123.230759,52.200001,LOCKED,5
1.30,0.31,0.197769,0.197769,1015.838623,-0.014215,0.143532,0.022816,49.247730,-123.230759,52.200001,LOCKED,5
1.30,0.31,0.212479,0.212479,1015.836853,-0.035768,0.147177,0.006373,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.30,0.212479,0.212479,1015.836853,-0.045171,0.150075,-0.035544,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.29,0.270302,0.270302,1015.829895,-0.042591,0.144253,-0.084802,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.27,0.270302,0.270302,1015.829895,-0.048688,0.146119,-0.089247,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.26,0.243416,0.243416,1015.833130,-0.035651,0.138556,-0.050751,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.26,0.243416,0.243416,1015.833130,-0.025045,0.137014,-0.004743,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.27,0.185081,0.185081,1015.840149,-0.021850,0.117620,0.060496,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.28,0.185081,0.185081,1015.840149,0.003865,0.064142,0.078615,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.29,0.185081,0.185081,1015.840149,-0.012908,0.034025,0.019860,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.27,0.185081,0.185081,1015.840149,-0.050622,0.043112,-0.063441,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.26,0.265739,0.265739,1015.830444,-0.112227,0.076322,-0.081523,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.25,0.265739,0.265739,1015.830444,-0.075797,0.093989,-0.038530,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.26,0.251030,0.251030,1015.832214,-0.070909,0.105751,0.031620,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.28,0.251030,0.251030,1015.832214,-0.047170,0.116012,0.106696,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.30,0.265739,0.265739,1015.830444,-0.034037,0.115399,0.123984,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.31,0.265739,0.265739,1015.830444,-0.052194,0.118465,0.082701,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.31,0.225159,0.225159,1015.835327,-0.051128,0.076739,0.002865,49.247730,-123.230759,52.200001,LOCKED,5
1.32,0.30,0.225159,0.225159,1015.835327,-0.035375,0.036771,-0.077893,49.247730,-123.230759,52.200001,LOCKED,5
1.32,0.27,0.238342,0.238342,1015.833740,-0.023468,0.003613,-0.124852,49.247730,-123.230759,52.200001,LOCKED,5
1.32,0.25,0.238342,0.238342,1015.833740,-0.032654,0.010276,-0.127737,49.247730,-123.230759,52.200001,LOCKED,5
1.32,0.24,0.251030,0.251030,1015.832214,-0.032370,0.053859,-0.071453,49.247730,-123.230759,52.200001,LOCKED,5
1.32,0.23,0.251030,0.251030,1015.832214,-0.035272,0.092925,-0.021604,49.247730,-123.230759,52.200001,LOCKED,5
1.32,0.24,0.151100,0.151100,1015.844238,-0.016174,0.101902,0.039585,49.247730,-123.230759,52.200001,LOCKED,5
1.32,0.25,0.151100,0.151100,1015.844238,0.009799,0.094390,0.064806,49.247730,-123.230759,52.200001,LOCKED,5
1.32,0.26,0.124718,0.124718,1015.847473,0.011780,0.059456,0.047299,49.247730,-123.230759,52.200001,LOCKED,5
1.32,0.26,0.124718,0.124718,1015.847473,-0.002091,0.034973,0.022299,49.247730,-123.230759,52.200001,LOCKED,5
1.32,0.26,0.197769,0.197769,1015.838623,-0.003891,0.016425,-0.012607,49.247730,-123.230759,52.200001,LOCKED,5
1.32,0.25,0.197769,0.197769,1015.838623,-0.022649,0.014442,-0.047023,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.24,0.124718,0.124718,1015.847473,-0.027067,0.020966,-0.036461,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.24,0.124718,0.124718,1015.847473,-0.041788,0.034885,-0.007754,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.24,0.197769,0.197769,1015.838623,-0.039237,0.065724,0.024138,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.25,0.197769,0.197769,1015.838623,-0.030291,0.082924,0.022390,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.25,0.111534,0.111534,1015.849060,-0.020176,0.069330,0.011384,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.25,0.111534,0.111534,1015.849060,-0.007683,0.050258,0.023721,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.26,0.145515,0.145515,1015.844910,-0.000201,0.050139,0.046179,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.27,0.145515,0.145515,1015.844910,0.001052,0.051515,0.055510,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.28,0.092766,0.092766,1015.851318,0.015522,0.039458,0.038660,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.28,0.092766,0.092766,1015.851318,0.022359,0.033365,0.009006,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.28,0.119141,0.119141,1015.848145,0.017337,0.023553,-0.004044,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.28,0.119141,0.119141,1015.848145,0.011221,0.036104,0.003873,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.28,0.106461,0.106461,1015.849670,0.014960,0.035911,0.029834,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.28,0.106461,0.106461,1015.849670,0.006680,0.046608,0.014330,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.28,0.106461,0.106461,1015.849670,-0.000828,0.036814,-0.001655,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.28,0.031898,0.031898,1015.858643,-0.014023,0.034427,-0.011285,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.29,0.106461,0.106461,1015.858643,0.013651,0.015527,0.049625,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.30,0.106461,0.106461,1015.849670,0.006405,0.030630,0.058110,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.30,0.106461,0.106461,1015.849670,-0.001165,0.031619,0.026222,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.30,0.079071,0.079071,1015.852966,-0.027389,0.039977,-0.029151,49.247730,-123.230759,52.200001,LOCKED,5
1.32,0.29,0.079071,0.079071,1015.852966,-0.056087,0.052421,-0.047487,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.28,0.053200,0.053200,1015.856079,-0.027786,0.036545,-0.025205,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.28,0.053200,0.053200,1015.856079,-0.008515,0.032361,-0.000502,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.28,0.097839,0.097839,1015.850708,-0.011095,0.028254,-0.012419,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.27,0.097839,0.097839,1015.850708,-0.031281,0.044208,-0.028489,49.247730,-123.230759,52.200001,LOCKED,5
1.32,0.27,0.124718,0.124718,1015.847473,-0.019459,0.040974,-0.017436,49.247730,-123.230759,52.200001,LOCKED,5
1.32,0.27,0.124718,0.124718,1015.847473,0.006066,0.037352,0.010287,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.27,0.097839,0.097839,1015.850708,0.021098,0.011013,0.017956,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.28,0.097839,0.097839,1015.850708,0.017231,0.009406,0.029304,49.247730,-123.230759,52.200001,LOCKED,5
1.31,0.28,0.097839,0.097839,1015.850708,0.015210,0.008254,0.016910,49.247730,-123.230759,52.200001,LOCKED,5
1.32,0.28,0.097839,0.097839,1015.850708,0.004616,0.019459,-0.002841,49.247726,-123.230759,52.200001,LOCKED,5
