P_Pos, P_Vel, Altitude, Pressure, Acc_X, Acc_Y, Acc_Z, Latitude, Longitude, Altitude_GPS, LOCK, Satellites, q_w, q_x, q_y, q_z
-0.10,0.26,-0.091263,1005.797791,-0.002844,0.016262,0.045690,49.2523880005,-123.2346954346,87.199997,LOCKED,9,0.82,0.18,-0.04,-0.54
-0.10,0.27,-0.091263,1005.797791,0.043859,0.028583,0.027855,49.2523651123,-123.2347259521,85.199997,LOCKED,9,0.82,0.18,-0.04,-0.54
-0.09,0.28,-0.064667,1005.794556,0.044583,0.006778,0.072633,49.2523651123,-123.2347259521,85.199997,LOCKED,9,0.82,0.18,-0.04,-0.54
-0.08,0.30,-0.064667,1005.794556,0.025846,0.006420,0.103381,49.2523651123,-123.2347259521,85.199997,LOCKED,9,0.82,0.18,-0.04,-0.54
-0.08,0.30,-0.038086,1005.791382,0.002592,0.025842,-0.013839,49.2523651123,-123.2347259521,85.199997,LOCKED,9,0.82,0.18,-0.04,-0.54
-0.07,0.30,-0.038086,1005.791382,-0.019585,0.031974,-0.025761,49.2523651123,-123.2347259521,85.199997,LOCKED,9,0.82,0.18,-0.04,-0.54
-0.06,0.31,0.019196,1005.784546,-0.008683,0.019390,0.045640,49.2523651123,-123.2347259521,85.199997,LOCKED,9,0.82,0.18,-0.04,-0.54
-0.05,0.31,0.019196,1005.784546,-0.011206,0.102938,-0.031816,49.2523651123,-123.2347259521,85.199997,LOCKED,9,0.82,0.18,-0.03,-0.54
-0.04,0.32,0.019196,1005.784546,0.013689,0.001562,0.077044,49.2523651123,-123.2347259521,85.199997,LOCKED,9,0.82,0.18,-0.03,-0.54
-0.04,0.33,0.002823,1005.786499,0.005715,0.020154,-0.007291,49.2523651123,-123.2347259521,85.199997,LOCKED,9,0.83,0.18,-0.03,-0.54
-0.03,0.32,0.002823,1005.786499,-0.054652,0.003022,-0.057781,49.2523651123,-123.2347259521,85.199997,LOCKED,9,0.83,0.18,-0.03,-0.53
-0.02,0.32,0.024307,1005.783936,-0.039505,0.041540,-0.011609,49.2523651123,-123.2347259521,85.199997,LOCKED,9,0.83,0.18,-0.03,-0.53
